4247,EPSG,4247,"GEOGCS[""La Canoa"", DATUM[""La Canoa"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4248,EPSG,4248,"GEOGCS[""PSAD56"", DATUM[""Provisional South American Datum 1956"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4249,EPSG,4249,"GEOGCS[""Lake"", DATUM[""Lake"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4250,EPSG,4250,"GEOGCS[""Leigon"", DATUM[""Leigon"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4251,EPSG,4251,"GEOGCS[""Liberia 1964"", DATUM[""Liberia 1964"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4252,EPSG,4252,"GEOGCS[""Lome"", DATUM[""Lome"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4253,EPSG,4253,"GEOGCS[""Luzon 1911"", DATUM[""Luzon 1911"", ELLIPSOID[""Clarke 1866"", 6378206.4, 294.978698213898]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4254,EPSG,4254,"GEOGCS[""Hito XVIII 1963"", DATUM[""Hito XVIII 1963"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4255,EPSG,4255,"GEOGCS[""Herat North"", DATUM[""Herat North"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4256,EPSG,4256,"GEOGCS[""Mahe 1971"", DATUM[""Mahe 1971"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4257,EPSG,4257,"GEOGCS[""Makassar"", DATUM[""Makassar"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4258,EPSG,4258,"GEOGCS[""ETRS89"", DATUM[""European Terrestrial Reference System 1989"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4259,EPSG,4259,"GEOGCS[""Malongo 1987"", DATUM[""Malongo 1987"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4261,EPSG,4261,"GEOGCS[""Merchich"", DATUM[""Merchich"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4262,EPSG,4262,"GEOGCS[""Massawa"", DATUM[""Massawa"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4263,EPSG,4263,"GEOGCS[""Minna"", DATUM[""Minna"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4265,EPSG,4265,"GEOGCS[""Monte Mario"", DATUM[""Monte Mario"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4266,EPSG,4266,"GEOGCS[""M'poraloko"", DATUM[""M'poraloko"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4267,EPSG,4267,"GEOGCS[""NAD27"", DATUM[""North American Datum 1927"", ELLIPSOID[""Clarke 1866"", 6378206.4, 294.978698213898]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4268,EPSG,4268,"GEOGCS[""NAD27 Michigan"", DATUM[""NAD Michigan"", ELLIPSOID[""Clarke 1866 Michigan"", 6378450.0475489, 294.978697164674]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",US survey foot,0.30480061
4269,EPSG,4269,"GEOGCS[""NAD83"", DATUM[""North American Datum 1983"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4270,EPSG,4270,"GEOGCS[""Nahrwan 1967"", DATUM[""Nahrwan 1967"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4271,EPSG,4271,"GEOGCS[""Naparima 1972"", DATUM[""Naparima 1972"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4272,EPSG,4272,"GEOGCS[""NZGD49"", DATUM[""New Zealand Geodetic Datum 1949"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4273,EPSG,4273,"GEOGCS[""NGO 1948"", DATUM[""NGO 1948"", ELLIPSOID[""Bessel Modified"", 6377492.018, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4274,EPSG,4274,"GEOGCS[""Datum 73"", DATUM[""Datum 73"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4275,EPSG,4275,"GEOGCS[""NTF"", DATUM[""Nouvelle Triangulation Francaise"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4276,EPSG,4276,"GEOGCS[""NSWC 9Z-2"", DATUM[""NSWC 9Z-2"", ELLIPSOID[""NWL 9D"", 6378145, 298.25]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4277,EPSG,4277,"GEOGCS[""OSGB 1936"", DATUM[""OSGB 1936"", ELLIPSOID[""Airy 1830"", 6377563.396, 299.3249646]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4278,EPSG,4278,"GEOGCS[""OSGB70"", DATUM[""OSGB 1970 (SN)"", ELLIPSOID[""Airy 1830"", 6377563.396, 299.3249646]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4279,EPSG,4279,"GEOGCS[""OS(SN)80"", DATUM[""OS (SN) 1980"", ELLIPSOID[""Airy 1830"", 6377563.396, 299.3249646]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4280,EPSG,4280,"GEOGCS[""Padang"", DATUM[""Padang 1884"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4281,EPSG,4281,"GEOGCS[""Palestine 1923"", DATUM[""Palestine 1923"", ELLIPSOID[""Clarke 1880 (Benoit)"", 6378300.789, 293.466315538981]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4282,EPSG,4282,"GEOGCS[""Pointe Noire"", DATUM[""Congo 1960 Pointe Noire"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4283,EPSG,4283,"GEOGCS[""GDA94"", DATUM[""Geocentric Datum of Australia 1994"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4284,EPSG,4284,"GEOGCS[""Pulkovo 1942"", DATUM[""Pulkovo 1942"", ELLIPSOID[""Krassowsky 1940"", 6378245, 298.3]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4285,EPSG,4285,"GEOGCS[""Qatar 1974"", DATUM[""Qatar 1974"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4286,EPSG,4286,"GEOGCS[""Qatar 1948"", DATUM[""Qatar 1948"", ELLIPSOID[""Helmert 1906"", 6378200, 298.3]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4288,EPSG,4288,"GEOGCS[""Loma Quintana"", DATUM[""Loma Quintana"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4289,EPSG,4289,"GEOGCS[""Amersfoort"", DATUM[""Amersfoort"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4292,EPSG,4292,"GEOGCS[""Sapper Hill 1943"", DATUM[""Sapper Hill 1943"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4293,EPSG,4293,"GEOGCS[""Schwarzeck"", DATUM[""Schwarzeck"", ELLIPSOID[""Bessel Namibia (GLM)"", 6377483.86528042, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",German legal metre,1.000013597
4295,EPSG,4295,"GEOGCS[""Serindung"", DATUM[""Serindung"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4297,EPSG,4297,"GEOGCS[""Tananarive"", DATUM[""Tananarive 1925"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4298,EPSG,4298,"GEOGCS[""Timbalai 1948"", DATUM[""Timbalai 1948"", ELLIPSOID[""Everest 1830 (1967 Definition)"", 6377298.556, 300.8017]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4299,EPSG,4299,"GEOGCS[""TM65"", DATUM[""TM65"", ELLIPSOID[""Airy Modified 1849"", 6377340.189, 299.3249646]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4300,EPSG,4300,"GEOGCS[""TM75"", DATUM[""Geodetic Datum of 1965"", ELLIPSOID[""Airy Modified 1849"", 6377340.189, 299.3249646]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4301,EPSG,4301,"GEOGCS[""Tokyo"", DATUM[""Tokyo"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4302,EPSG,4302,"GEOGCS[""Trinidad 1903"", DATUM[""Trinidad 1903"", ELLIPSOID[""Clarke 1858"", 6378293.64520876, 294.260676369261]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",Clarke's foot,0.304797265
4303,EPSG,4303,"GEOGCS[""TC(1948)"", DATUM[""Trucial Coast 1948"", ELLIPSOID[""Helmert 1906"", 6378200, 298.3]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4304,EPSG,4304,"GEOGCS[""Voirol 1875"", DATUM[""Voirol 1875"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4306,EPSG,4306,"GEOGCS[""Bern 1938"", DATUM[""Bern 1938"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4307,EPSG,4307,"GEOGCS[""Nord Sahara 1959"", DATUM[""Nord Sahara 1959"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4308,EPSG,4308,"GEOGCS[""RT38"", DATUM[""Stockholm 1938"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4309,EPSG,4309,"GEOGCS[""Yacare"", DATUM[""Yacare"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4310,EPSG,4310,"GEOGCS[""Yoff"", DATUM[""Yoff"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4311,EPSG,4311,"GEOGCS[""Zanderij"", DATUM[""Zanderij"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4312,EPSG,4312,"GEOGCS[""MGI"", DATUM[""Militar-Geographische Institut"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4313,EPSG,4313,"GEOGCS[""Belge 1972"", DATUM[""Reseau National Belge 1972"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4314,EPSG,4314,"GEOGCS[""DHDN"", DATUM[""Deutsches Hauptdreiecksnetz"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4315,EPSG,4315,"GEOGCS[""Conakry 1905"", DATUM[""Conakry 1905"", ELLIPSOID[""Clarke 1880 (IGN)"", 6378249.2, 293.466021293627]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4316,EPSG,4316,"GEOGCS[""Dealul Piscului 1933"", DATUM[""Dealul Piscului 1933"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4317,EPSG,4317,"GEOGCS[""Dealul Piscului 1970"", DATUM[""Dealul Piscului 1970"", ELLIPSOID[""Krassowsky 1940"", 6378245, 298.3]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4318,EPSG,4318,"GEOGCS[""NGN"", DATUM[""National Geodetic Network"", ELLIPSOID[""WGS 84"", 6378137, 298.257223563]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4319,EPSG,4319,"GEOGCS[""KUDAMS"", DATUM[""Kuwait Utility"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4322,EPSG,4322,"GEOGCS[""WGS 72"", DATUM[""World Geodetic System 1972"", ELLIPSOID[""WGS 72"", 6378135, 298.26]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4324,EPSG,4324,"GEOGCS[""WGS 72BE"", DATUM[""WGS 72 Transit Broadcast Ephemeris"", ELLIPSOID[""WGS 72"", 6378135, 298.26]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4326,EPSG,4326,"GEOGCS[""WGS 84"", DATUM[""World Geodetic System 1984"", ELLIPSOID[""WGS 84"", 6378137, 298.257223563]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4600,EPSG,4600,"GEOGCS[""Anguilla 1957"", DATUM[""Anguilla 1957"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4601,EPSG,4601,"GEOGCS[""Antigua 1943"", DATUM[""Antigua 1943"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4602,EPSG,4602,"GEOGCS[""Dominica 1945"", DATUM[""Dominica 1945"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4603,EPSG,4603,"GEOGCS[""Grenada 1953"", DATUM[""Grenada 1953"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4604,EPSG,4604,"GEOGCS[""Montserrat 1958"", DATUM[""Montserrat 1958"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4605,EPSG,4605,"GEOGCS[""St. Kitts 1955"", DATUM[""St. Kitts 1955"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4606,EPSG,4606,"GEOGCS[""St. Lucia 1955"", DATUM[""St. Lucia 1955"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4607,EPSG,4607,"GEOGCS[""St. Vincent 1945"", DATUM[""St. Vincent 1945"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4608,EPSG,4608,"GEOGCS[""NAD27(76)"", DATUM[""North American Datum 1927 (1976)"", ELLIPSOID[""Clarke 1866"", 6378206.4, 294.978698213898]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4609,EPSG,4609,"GEOGCS[""NAD27(CGQ77)"", DATUM[""North American Datum 1927 (CGQ77)"", ELLIPSOID[""Clarke 1866"", 6378206.4, 294.978698213898]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4610,EPSG,4610,"GEOGCS[""Xian 1980"", DATUM[""Xian 1980"", ELLIPSOID[""Xian 1980"", 6378140, 298.257]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4611,EPSG,4611,"GEOGCS[""Hong Kong 1980"", DATUM[""Hong Kong 1980"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4612,EPSG,4612,"GEOGCS[""JGD2000"", DATUM[""Japanese Geodetic Datum 2000"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4613,EPSG,4613,"GEOGCS[""Segara"", DATUM[""Gunung Segara"", ELLIPSOID[""Bessel 1841"", 6377397.155, 299.1528128]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4614,EPSG,4614,"GEOGCS[""QND95"", DATUM[""Qatar National Datum 1995"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4615,EPSG,4615,"GEOGCS[""Porto Santo"", DATUM[""Porto Santo 1936"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4616,EPSG,4616,"GEOGCS[""Selvagem Grande"", DATUM[""Selvagem Grande"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4617,EPSG,4617,"GEOGCS[""NAD83(CSRS)"", DATUM[""NAD83 Canadian Spatial Reference System"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4618,EPSG,4618,"GEOGCS[""SAD69"", DATUM[""South American Datum 1969"", ELLIPSOID[""GRS 1967 (SAD69)"", 6378160, 298.25]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4619,EPSG,4619,"GEOGCS[""SWEREF99"", DATUM[""SWEREF99"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4620,EPSG,4620,"GEOGCS[""Point 58"", DATUM[""Point 58"", ELLIPSOID[""Clarke 1880 (RGS)"", 6378249.145, 293.465]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4621,EPSG,4621,"GEOGCS[""Fort Marigot"", DATUM[""Fort Marigot"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4622,EPSG,4622,"GEOGCS[""Guadeloupe 1948"", DATUM[""Guadeloupe 1948"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4623,EPSG,4623,"GEOGCS[""CSG67"", DATUM[""Centre Spatial Guyanais 1967"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4624,EPSG,4624,"GEOGCS[""RGFG95"", DATUM[""Reseau Geodesique Francais Guyane 1995"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4625,EPSG,4625,"GEOGCS[""Martinique 1938"", DATUM[""Martinique 1938"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4626,EPSG,4626,"GEOGCS[""Reunion 1947"", DATUM[""Reunion 1947"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4627,EPSG,4627,"GEOGCS[""RGR92"", DATUM[""Reseau Geodesique de la Reunion 1992"", ELLIPSOID[""GRS 1980"", 6378137, 298.257222101]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4628,EPSG,4628,"GEOGCS[""Tahiti 52"", DATUM[""Tahiti 52"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4629,EPSG,4629,"GEOGCS[""Tahaa 54"", DATUM[""Tahaa 54"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4630,EPSG,4630,"GEOGCS[""IGN72 Nuku Hiva"", DATUM[""IGN72 Nuku Hiva"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4632,EPSG,4632,"GEOGCS[""Combani 1950"", DATUM[""Combani 1950"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4633,EPSG,4633,"GEOGCS[""IGN56 Lifou"", DATUM[""IGN56 Lifou"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4636,EPSG,4636,"GEOGCS[""Petrels 1972"", DATUM[""Petrels 1972"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4637,EPSG,4637,"GEOGCS[""Perroud 1950"", DATUM[""Pointe Geologie Perroud 1950"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4638,EPSG,4638,"GEOGCS[""Saint Pierre et Miquelon 1950"", DATUM[""Saint Pierre et Miquelon 1950"", ELLIPSOID[""Clarke 1866"", 6378206.4, 294.978698213898]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4639,EPSG,4639,"GEOGCS[""MOP78"", DATUM[""MOP78"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4640,EPSG,4640,"GEOGCS[""RRAF 1991"", DATUM[""Reseau de Reference des Antilles Francaises 1991"", ELLIPSOID[""WGS 84"", 6378137, 298.257223563]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4641,EPSG,4641,"GEOGCS[""IGN53 Mare"", DATUM[""IGN53 Mare"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4642,EPSG,4642,"GEOGCS[""ST84 Ile des Pins"", DATUM[""ST84 Ile des Pins"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4643,EPSG,4643,"GEOGCS[""ST71 Belep"", DATUM[""ST71 Belep"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4644,EPSG,4644,"GEOGCS[""NEA74 Noumea"", DATUM[""NEA74 Noumea"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4646,EPSG,4646,"GEOGCS[""Grand Comoros"", DATUM[""Grand Comoros"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4657,EPSG,4657,"GEOGCS[""Reykjavik 1900"", DATUM[""Reykjavik 1900"", ELLIPSOID[""Danish 1876"", 6377019.27, 300]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
4658,EPSG,4658,"GEOGCS[""Hjorsey 1955"", DATUM[""Hjorsey 1955"", ELLIPSOID[""International 1924"", 6378388, 297]], PRIMEM[""Greenwich"", 0], UNIT[""Degree"", 0.0174532925199433]]",metre,1
