dm_exec_cached_plans,-655991572,,4,0,V ,VIEW,2019-09-13 17:53:23.640,2019-09-13 17:53:23.643,1,0,0,0,0,0,0,0,0,0
dm_hadr_availability_replica_cluster_states,-655454781,,4,0,V ,VIEW,2019-09-13 17:53:23.130,2019-09-13 17:53:23.133,1,0,0,0,0,0,0,0,0,0
user_token,-651866945,,4,0,V ,VIEW,2019-09-13 17:53:16.673,2019-09-13 17:53:16.677,1,0,0,0,0,0,0,0,0,0
dm_exec_sessions,-651118071,,4,0,V ,VIEW,2019-09-13 17:53:22.543,2019-09-13 17:53:22.547,1,0,0,0,0,0,0,0,0,0
dm_broker_forwarded_messages,-643693676,,4,0,V ,VIEW,2019-09-13 17:53:25.397,2019-09-13 17:53:25.400,1,0,0,0,0,0,0,0,0,0
dm_resource_governor_resource_pools,-641734695,,4,0,V ,VIEW,2019-09-13 17:53:22.730,2019-09-13 17:53:22.733,1,0,0,0,0,0,0,0,0,0
dm_os_memory_clerks,-637153227,,4,0,V ,VIEW,2019-09-13 17:53:22.620,2019-09-13 17:53:22.623,1,0,0,0,0,0,0,0,0,0
dm_hadr_auto_page_repair,-629792996,,4,0,V ,VIEW,2019-09-13 17:53:22.777,2019-09-13 17:53:22.780,1,0,0,0,0,0,0,0,0,0
dm_db_xtp_memory_consumers,-624118073,,4,0,V ,VIEW,2019-09-13 17:54:15.707,2019-09-13 17:54:15.717,1,0,0,0,0,0,0,0,0,0
dm_repl_articles,-618821265,,4,0,V ,VIEW,2019-09-13 17:53:47.783,2019-09-13 17:53:48.020,1,0,0,0,0,0,0,0,0,0
dm_xe_session_events,-614120937,,4,0,V ,VIEW,2019-09-13 17:53:22.683,2019-09-13 17:53:22.687,1,0,0,0,0,0,0,0,0,0
dm_external_script_requests,-611131535,,4,0,V ,VIEW,2019-09-13 17:53:22.753,2019-09-13 17:53:22.757,1,0,0,0,0,0,0,0,0,0
dm_fts_memory_buffers,-599325421,,4,0,V ,VIEW,2019-09-13 17:53:19.083,2019-09-13 17:53:19.087,1,0,0,0,0,0,0,0,0,0
dm_fts_index_population,-596959306,,4,0,V ,VIEW,2019-09-13 17:53:19.090,2019-09-13 17:53:19.093,1,0,0,0,0,0,0,0,0,0
CONSTRAINT_COLUMN_USAGE,-595902434,,3,0,V ,VIEW,2019-09-13 17:53:37.310,2019-09-13 17:53:37.313,1,0,0,0,0,0,0,0,0,0
securable_classes,-595552097,,4,0,V ,VIEW,2019-09-13 17:53:16.680,2019-09-13 17:53:16.683,1,0,0,0,0,0,0,0,0,0
dm_db_rda_migration_status,-595068698,,4,0,V ,VIEW,2019-09-13 17:53:34.257,2019-09-13 17:53:34.260,1,0,0,0,0,0,0,0,0,0
dm_tran_current_transaction,-594107644,,4,0,V ,VIEW,2019-09-13 17:53:22.753,2019-09-13 17:53:22.757,1,0,0,0,0,0,0,0,0,0
dm_os_cluster_properties,-593859324,,4,0,V ,VIEW,2019-09-13 17:53:22.823,2019-09-13 17:53:22.827,1,0,0,0,0,0,0,0,0,0
dm_os_child_instances,-592772559,,4,0,V ,VIEW,2019-09-13 17:53:16.687,2019-09-13 17:53:16.690,1,0,0,0,0,0,0,0,0,0
dm_exec_connections,-589966475,,4,0,V ,VIEW,2019-09-13 17:53:22.507,2019-09-13 17:53:22.510,1,0,0,0,0,0,0,0,0,0
dm_server_memory_dumps,-588755688,,4,0,V ,VIEW,2019-09-13 17:53:32.747,2019-09-13 17:53:32.753,1,0,0,0,0,0,0,0,0,0
dm_xtp_threads,-575913176,,4,0,V ,VIEW,2019-09-13 17:54:15.740,2019-09-13 17:54:15.743,1,0,0,0,0,0,0,0,0,0
system_components_surface_area_configuration,-575624558,,4,0,V ,VIEW,2019-09-13 17:53:14.947,2019-09-13 17:53:14.963,1,0,0,0,0,0,0,0,0,0
dm_exec_background_job_queue_stats,-575104509,,4,0,V ,VIEW,2019-09-13 17:53:22.143,2019-09-13 17:53:22.147,1,0,0,0,0,0,0,0,0,0
event_notification_event_types,-570928251,,4,0,V ,VIEW,2019-09-13 17:53:23.607,2019-09-13 17:53:23.610,1,0,0,0,0,0,0,0,0,0
dm_os_host_info,-558058590,,4,0,V ,VIEW,2019-09-13 17:53:22.670,2019-09-13 17:53:22.673,1,0,0,0,0,0,0,0,0,0
dm_os_memory_broker_clerks,-551361778,,4,0,V ,VIEW,2019-09-13 17:53:22.653,2019-09-13 17:53:22.657,1,0,0,0,0,0,0,0,0,0
dm_filestream_file_io_handles,-544912451,,4,0,V ,VIEW,2019-09-13 17:53:26.670,2019-09-13 17:53:26.673,1,0,0,0,0,0,0,0,0,0
dm_exec_distributed_requests,-541412146,,4,0,V ,VIEW,2019-09-13 17:53:33.557,2019-09-13 17:53:33.560,1,0,0,0,0,0,0,0,0,0
dm_xtp_transaction_recent_rows,-536625975,,4,0,V ,VIEW,2019-09-13 17:54:15.660,2019-09-13 17:54:15.663,1,0,0,0,0,0,0,0,0,0
dm_hadr_availability_replica_cluster_nodes,-534160742,,4,0,V ,VIEW,2019-09-13 17:53:23.130,2019-09-13 17:53:23.133,1,0,0,0,0,0,0,0,0,0
dm_fts_active_catalogs,-529134704,,4,0,V ,VIEW,2019-09-13 17:53:19.087,2019-09-13 17:53:19.090,1,0,0,0,0,0,0,0,0,0
dm_tran_database_transactions,-528723827,,4,0,V ,VIEW,2019-09-13 17:53:22.580,2019-09-13 17:53:22.583,1,0,0,0,0,0,0,0,0,0
dm_filestream_file_io_requests,-526177689,,4,0,V ,VIEW,2019-09-13 17:53:26.663,2019-09-13 17:53:26.667,1,0,0,0,0,0,0,0,0,0
dm_exec_external_work,-523840689,,4,0,V ,VIEW,2019-09-13 17:53:33.573,2019-09-13 17:53:33.577,1,0,0,0,0,0,0,0,0,0
dm_exec_function_stats,-515628953,,4,0,V ,VIEW,2019-09-13 17:53:22.533,2019-09-13 17:53:22.537,1,0,0,0,0,0,0,0,0,0
dm_cdc_log_scan_sessions,-511861742,,4,0,V ,VIEW,2019-09-13 17:53:51.193,2019-09-13 17:53:51.210,1,0,0,0,0,0,0,0,0,0
dm_os_memory_cache_clock_hands,-511266813,,4,0,V ,VIEW,2019-09-13 17:53:22.607,2019-09-13 17:53:22.610,1,0,0,0,0,0,0,0,0,0
dm_repl_schemas,-508495221,,4,0,V ,VIEW,2019-09-13 17:53:47.787,2019-09-13 17:53:48.020,1,0,0,0,0,0,0,0,0,0
dm_db_mirroring_connections,-504273378,,4,0,V ,VIEW,2019-09-13 17:53:25.387,2019-09-13 17:53:25.390,1,0,0,0,0,0,0,0,0,0
dm_resource_governor_external_resource_pools,-499566554,,4,0,V ,VIEW,2019-09-13 17:53:22.737,2019-09-13 17:53:22.740,1,0,0,0,0,0,0,0,0,0
dm_db_xtp_checkpoint_files,-495395802,,4,0,V ,VIEW,2019-09-13 17:54:15.820,2019-09-13 17:54:15.823,1,0,0,0,0,0,0,0,0,0
dm_db_partition_stats,-495130372,,4,0,V ,VIEW,2019-09-13 17:53:22.497,2019-09-13 17:53:22.500,1,0,0,0,0,0,0,0,0,0
trace_event_bindings,-495107132,,4,0,V ,VIEW,2019-09-13 17:53:26.343,2019-09-13 17:53:26.347,1,0,0,0,0,0,0,0,0,0
dm_os_sys_memory,-489165464,,4,0,V ,VIEW,2019-09-13 17:53:22.643,2019-09-13 17:53:22.647,1,0,0,0,0,0,0,0,0,0
dm_tran_version_store_space_usage,-488195291,,4,0,V ,VIEW,2019-09-13 17:53:22.473,2019-09-13 17:53:22.477,1,0,0,0,0,0,0,0,0,0
trace_events,-486135952,,4,0,V ,VIEW,2019-09-13 17:53:26.337,2019-09-13 17:53:26.340,1,0,0,0,0,0,0,0,0,0
dm_io_pending_io_requests,-480947380,,4,0,V ,VIEW,2019-09-13 17:53:22.580,2019-09-13 17:53:22.583,1,0,0,0,0,0,0,0,0,0
dm_xtp_system_memory_consumers,-477795258,,4,0,V ,VIEW,2019-09-13 17:54:15.700,2019-09-13 17:54:15.703,1,0,0,0,0,0,0,0,0,0
dm_hadr_cluster_networks,-471580126,,4,0,V ,VIEW,2019-09-13 17:53:23.137,2019-09-13 17:53:23.140,1,0,0,0,0,0,0,0,0,0
dm_os_nodes,-469313267,,4,0,V ,VIEW,2019-09-13 17:53:22.657,2019-09-13 17:53:22.660,1,0,0,0,0,0,0,0,0,0
dm_tcp_listener_states,-465074339,,4,0,V ,VIEW,2019-09-13 17:53:22.510,2019-09-13 17:53:22.513,1,0,0,0,0,0,0,0,0,0
COLUMN_DOMAIN_USAGE,-464069102,,3,0,V ,VIEW,2019-09-13 17:53:37.280,2019-09-13 17:53:37.283,1,0,0,0,0,0,0,0,0,0
dm_os_memory_cache_entries,-461194620,,4,0,V ,VIEW,2019-09-13 17:53:22.610,2019-09-13 17:53:22.613,1,0,0,0,0,0,0,0,0,0
dm_os_virtual_address_dump,-459990558,,4,0,V ,VIEW,2019-09-13 17:53:22.640,2019-09-13 17:53:22.643,1,0,0,0,0,0,0,0,0,0
VIEW_TABLE_USAGE,-445705453,,3,0,V ,VIEW,2019-09-13 17:53:37.317,2019-09-13 17:53:37.320,1,0,0,0,0,0,0,0,0,0
dm_cryptographic_provider_properties,-438926401,,4,0,V ,VIEW,2019-09-13 17:53:16.810,2019-09-13 17:53:16.813,1,0,0,0,0,0,0,0,0,0
PARAMETERS,-435799990,,3,0,V ,VIEW,2019-09-13 17:53:37.330,2019-09-13 17:53:37.333,1,0,0,0,0,0,0,0,0,0
dm_tran_transactions_snapshot,-432635041,,4,0,V ,VIEW,2019-09-13 17:53:22.783,2019-09-13 17:53:22.787,1,0,0,0,0,0,0,0,0,0
dm_os_memory_cache_hash_tables,-428028999,,4,0,V ,VIEW,2019-09-13 17:53:22.613,2019-09-13 17:53:22.617,1,0,0,0,0,0,0,0,0,0
availability_databases_cluster,-427423982,,4,0,V ,VIEW,2019-09-13 17:53:14.600,2019-09-13 17:53:14.603,1,0,0,0,0,0,0,0,0,0
dm_cdc_errors,-425657552,,4,0,V ,VIEW,2019-09-13 17:53:51.190,2019-09-13 17:53:51.210,1,0,0,0,0,0,0,0,0,0
dm_resource_governor_configuration,-422060983,,4,0,V ,VIEW,2019-09-13 17:53:22.723,2019-09-13 17:53:22.727,1,0,0,0,0,0,0,0,0,0
dm_exec_external_operations,-419725127,,4,0,V ,VIEW,2019-09-13 17:53:33.583,2019-09-13 17:53:33.587,1,0,0,0,0,0,0,0,0,0
dm_exec_query_stats,-411581074,,4,0,V ,VIEW,2019-09-13 17:53:22.513,2019-09-13 17:53:22.517,1,0,0,0,0,0,0,0,0,0
dm_exec_compute_nodes,-407809822,,4,0,V ,VIEW,2019-09-13 17:53:33.593,2019-09-13 17:53:33.597,1,0,0,0,0,0,0,0,0,0
dm_fts_semantic_similarity_population,-404521279,,4,0,V ,VIEW,2019-09-13 17:53:19.093,2019-09-13 17:53:19.097,1,0,0,0,0,0,0,0,0,0
trace_columns,-392289513,,4,0,V ,VIEW,2019-09-13 17:53:26.340,2019-09-13 17:53:26.343,1,0,0,0,0,0,0,0,0,0
