wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,787,COUNTRECOVERYMGR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1184,CPU_ALLOCATION_VERIFIER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1216,CS_MIGRATION_BACKGROUND_TASK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,194,CXCONSUMER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,193,CXPACKET
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,430,CXROWSET_SYNC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,360,DAC_INIT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,756,DATA_CONSUMER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,757,DATA_PRODUCER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,733,DATAPORT_DATASEND
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,734,DATAPORT_ONCLOSE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,141,DBMIRROR_DBM_EVENT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,140,DBMIRROR_DBM_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,143,DBMIRROR_EVENTS_QUEUE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,142,DBMIRROR_SEND
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,144,DBMIRROR_WORKER_QUEUE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,121,DBMIRRORING_CMD
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1036,DBSEEDING_FLOWCONTROL
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1035,DBSEEDING_OPERATION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,279,DEADLOCK_ENUM_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,154,DEADLOCK_TASK_SEARCH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,118,DEBUG
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1120,DIRECTLOGCONSUMER_GETNEXT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1119,DIRECTLOGCONSUMER_LIST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,830,DIRTY_PAGE_POLL
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,829,DIRTY_PAGE_SYNC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1141,DIRTY_PAGE_TABLE_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,252,DISABLE_VERSIONING
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,151,DISKIO_SUSPEND
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,682,DISPATCHER_PRIORITY_QUEUE_SEMAPHORE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,397,DISPATCHER_QUEUE_SEMAPHORE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,759,DISTRIBUTED_CACHE_FETCH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,300,DLL_LOAD
