60	8388672		20		0	1	0	0	0	0	0	138	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_0000003C		8000	0
62	18	0x000000000000	1	0x000000000000	110	3	1	0	0	0	0	0	0	0	115	26	0	0	0	0x000000000000	0	0	0		clust		8000	0
63	18	0x000000000000	1	0x000000000000	74	3	1	0	0	0	0	0	0	0	78	26	0	0	0	0x000000000000	0	0	0		clust		8000	0
64	18	0x570000000100	1	0x570000000100	35	2	1	1	4	4	17	2	0	0	310	15	0	0	0	0x580000000100	0	0	0		clst		8000	17
64	2	0x590000000100	2	0x590000000100	6	4	1	1	2	2	17	2	0	0	281	268	0	0	0	0x5A0000000100	0	0	0		nc		8000	17
64	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_00000040		8000	0
64	8388672		18		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_00000040		8000	0
64	8388672		19		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_00000040		8000	0
64	8388672		20		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000006_00000040		8000	0
65	18	0x000000000000	1	0x000000000000	29	4	1	0	0	0	0	0	0	0	32	20	0	0	0	0x000000000000	0	0	0		clust		8000	0
67	18	0x000000000000	1	0x000000000000	16	1	1	0	0	0	0	0	0	0	805	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
67	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	280	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
67	2	0x000000000000	3	0x000000000000	9	3	1	0	0	0	0	0	0	0	540	530	0	0	0	0x000000000000	0	0	0		nc2		8000	0
68	18	0x000000000000	1	0x000000000000	90	3	1	0	0	0	0	0	0	0	2648	32	0	0	0	0x000000000000	0	0	0		clst		8000	0
69	18	0x250000000100	1	0x250000000100	16	1	1	1	6	6	1	0	0	0	2091	15	0	0	0	0x0F0000000100	0	0	0		clst		8000	1
69	2	0x260000000100	2	0x260000000100	5	4	1	1	2	2	1	0	0	0	794	788	0	0	0	0x270000000100	0	0	0		nc1		8000	1
69	2	0x280000000100	3	0x280000000100	5	2	1	1	2	2	1	0	0	0	280	267	0	0	0	0x290000000100	0	0	0		nc2		8000	1
