0x0000000BFAC84CD0	CACHESTORE_BROKERRSB	Service Broker Null Remote Service Binding Cache	0	8	0	0	0	0	0	8192	0x0000000BFAC84D10	0x0000000000000000
0x0000000BFAC8A040	OBJECTSTORE_SERVICE_BROKER	Broker forwarded message wrappers	0	16	0	0	0	0	0	8192	0x0000000BFAC8A080	0x0000000000000000
0x0000000BFAC8AE90	OBJECTSTORE_SERVICE_BROKER	Broker forwarded conversations	0	16	0	0	0	0	0	8192	0x0000000BFAC8AED0	0x0000000000000000
0x0000000BFAC94040	OBJECTSTORE_SERVICE_BROKER	Broker received messages	0	16	0	0	0	0	0	8192	0x0000000BFAC94080	0x0000000000000000
0x0000000BFAC94E90	OBJECTSTORE_SERVICE_BROKER	Broker send messages	0	16	0	0	0	0	0	8192	0x0000000BFAC94ED0	0x0000000000000000
0x0000000BFAC9E040	OBJECTSTORE_SERVICE_BROKER	Broker enqueued message info elements	0	16	0	0	0	0	0	8192	0x0000000BFAC9E080	0x0000000000000000
0x0000000BFAC9EE90	OBJECTSTORE_SERVICE_BROKER	Broker transport dialog messages	0	16	0	0	0	0	0	8192	0x0000000BFAC9EED0	0x0000000000000000
0x0000000BFACA8080	CACHESTORE_BROKERTO	Service Broker Transmission Object Cache	0	8	0	0	0	0	0	8192	0x0000000BFACA80C0	0x0000000000000000
0x0000000BFACA8C90	OBJECTSTORE_SERVICE_BROKER	Database Mirroring messages	0	16	0	0	0	0	0	8192	0x0000000BFACA8CD0	0x0000000000000000
0x0000000BFACB0040	OBJECTSTORE_SERVICE_BROKER	HADR Messages	0	16	0	0	0	0	0	8192	0x0000000BFACB0080	0x0000000000000000
0x0000000BFACB0ED0	CACHESTORE_BROKERTBLACS	Broker dormant rowsets	0	16	0	0	0	0	0	8192	0x0000000BFACB0F10	0x0000000000000000
0x0000000BFACBC080	CACHESTORE_BROKERTBLACS	Broker dormant rowsets	0	8	0	0	0	0	0	8192	0x0000000BFACBC0C0	0x0000000000000000
0x0000000BFACBCCD0	CACHESTORE_BROKERREADONLY	Service broker mapping table	0	56	0	0	0	0	0	8192	0x0000000BFACBCD10	0x0000000000000000
0x0000000BFACC2040	USERSTORE_TOKENPERM	TokenAndPermUserStore	0	432	0	0	0	0	0	8192	0x0000000BFACC2080	0x0000000000000000
0x0000000BFACC2910	CACHESTORE_VIEWDEFINITIONS	View Definition Cache	0	16	0	0	0	0	0	8192	0x0000000BFACC2950	0x0000000000000000
0x0000000BFADE4080	CACHESTORE_NOTIF	Notification Store	0	16	0	0	0	0	0	8192	0x0000000BFADE40C0	0x0000000000000000
