SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_fulltext_database                                                                                                            	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_fulltext_catalog                                                                                                             	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_db_selective_xml_index                                                                                                       	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_db_increased_partitions                                                                                                      	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_db_vardecimal_storage_format                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_resetstatus                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_attach_single_file_db                                                                                                        	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_attach_db                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dbcmptlevel                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_renamedb                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_indexoption                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dbremove                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_create_removable                                                                                                             	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_certify_removable                                                                                                            	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_remoteoption                                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_helpremotelogin                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dropremotelogin                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addremotelogin                                                                                                               	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addserver                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_depends                                                                                                                      	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_unbindrule                                                                                                                   	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_bindrule                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_unbindefault                                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_bindefault                                                                                                                   	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_droptype                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addtype                                                                                                                      	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_control_dbmasterkey_password                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dropsrvrolemember                                                                                                            	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addsrvrolemember                                                                                                             	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_droprolemember                                                                                                               	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addrolemember                                                                                                                	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_changedbowner                                                                                                                	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_change_users_login                                                                                                           	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_srvrolepermission                                                                                                            	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dbfixedrolepermission                                                                                                        	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	xp_loginconfig                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_changeobjectowner                                                                                                            	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_droprole                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addrole                                                                                                                      	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_approlepassword                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dropapprole                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addapprole                                                                                                                   	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_revokedbaccess                                                                                                               	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_grantdbaccess                                                                                                                	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_dropuser                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_adduser                                                                                                                      	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_defaultlanguage                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_defaultdb                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_password                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	xp_revokelogin                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	xp_grantlogin                                                                                                                   	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_revokelogin                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_denylogin                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_grantlogin                                                                                                                   	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_droplogin                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_addlogin                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DBCC_IND                                                                                                                        	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DBCC_EXTENTINFO                                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Old NEAR Syntax                                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	IN PATH                                                                                                                         	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	FULLTEXTSERVICEPROPERTY('ConnectTimeout')                                                                                       	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	FULLTEXTSERVICEPROPERTY('DataTimeout')                                                                                          	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	FULLTEXTSERVICEPROPERTY('ResourceUsage')                                                                                        	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DATABASEPROPERTYEX('IsFullTextEnabled')                                                                                         	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	FULLTEXTCATALOGPROPERTY('LogSize')                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	FULLTEXTCATALOGPROPERTY('PopulateStatus')                                                                                       	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DATABASEPROPERTY                                                                                                                	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	sp_configure 'remote proc trans'                                                                                                	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	SET OFFSETS                                                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	ALL Permission                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	INSERT_HINTS                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	INDEX_OPTION                                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Database Mirroring                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	OLEDB for ad hoc connections                                                                                                    	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	XP_API                                                                                                                          	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Using OLEDB for linked servers                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DBCC INDEXDEFRAG                                                                                                                	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	REMSERVER                                                                                                                       	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	INDEXKEY_PROPERTY                                                                                                               	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	USER_ID                                                                                                                         	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	FILE_ID                                                                                                                         	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	EXTPROP_LEVEL0USER                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	EXTPROP_LEVEL0TYPE                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Returning results from trigger                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DBCC [UN]PINTABLE                                                                                                               	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DBCC DBREINDEX                                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	DBCC SHOWCONTIG                                                                                                                 	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Text in row table option                                                                                                        	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Table hint without WITH                                                                                                         	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Indirect TVF hints                                                                                                              	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	TEXTVALID                                                                                                                       	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	TEXTPTR                                                                                                                         	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Data types: text ntext or image                                                                                                 	1	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	More than two-part column name                                                                                                  	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	Index view select list without COUNT_BIG(*)                                                                                     	0	65792
SQLServer:Deprecated Features                                                                                                   	Usage                                                                                                                           	NOLOCK or READUNCOMMITTED in UPDATE or DELETE                                                                                   	0	65792
SQLServer:Workload Group Stats                                                                                                  	CPU usage %                                                                                                                     	default                                                                                                                         	41	537003264
SQLServer:Workload Group Stats                                                                                                  	CPU usage % base                                                                                                                	default                                                                                                                         	8000	1073939712
SQLServer:Workload Group Stats                                                                                                  	CPU effective %                                                                                                                 	default                                                                                                                         	41	537003264
SQLServer:Workload Group Stats                                                                                                  	CPU effective % base                                                                                                            	default                                                                                                                         	41	1073939712
SQLServer:Workload Group Stats                                                                                                  	CPU delayed %                                                                                                                   	default                                                                                                                         	0	537003264
SQLServer:Workload Group Stats                                                                                                  	CPU delayed % base                                                                                                              	default                                                                                                                         	8000	1073939712
SQLServer:Workload Group Stats                                                                                                  	CPU violated %                                                                                                                  	default                                                                                                                         	0	65792
SQLServer:Workload Group Stats                                                                                                  	Queued requests                                                                                                                 	default                                                                                                                         	0	65792
SQLServer:Workload Group Stats                                                                                                  	Active requests                                                                                                                 	default                                                                                                                         	0	65792
SQLServer:Workload Group Stats                                                                                                  	Requests completed/sec                                                                                                          	default                                                                                                                         	40	65792
SQLServer:Workload Group Stats                                                                                                  	Max request cpu time (ms)                                                                                                       	default                                                                                                                         	4670	65792
SQLServer:Workload Group Stats                                                                                                  	Blocked tasks                                                                                                                   	default                                                                                                                         	0	65792
SQLServer:Workload Group Stats                                                                                                  	Reduced memory grants/sec                                                                                                       	default                                                                                                                         	0	272696576
SQLServer:Workload Group Stats                                                                                                  	Max request memory grant (KB)                                                                                                   	default                                                                                                                         	10472	65792
SQLServer:Workload Group Stats                                                                                                  	Query optimizations/sec                                                                                                         	default                                                                                                                         	337	272696576
SQLServer:Workload Group Stats                                                                                                  	Suboptimal plans/sec                                                                                                            	default                                                                                                                         	9	272696576
SQLServer:Workload Group Stats                                                                                                  	Active parallel threads                                                                                                         	default                                                                                                                         	0	65792
SQLServer:Workload Group Stats                                                                                                  	CPU usage %                                                                                                                     	internal                                                                                                                        	12	537003264
