0x0000000BF0924060		16384	17		MEMOBJ_EXECUTE		0		8192	16384	0x0000000BFDE2CAA0			0	NoPartition			
0x0000000BF0970040		8192	20		MEMOBJ_QUERYEXECCNTXTFORSE		0		8192	8192	0x0000000BFDE2CAA0			0	NoPartition			
0x0000000BF095A060		16384	17		MEMOBJ_COMPILE_ADHOC		0		8192	16384	0x0000000BFDE2D220			0	NoPartition			
0x0000000BF19FA060		16384	17		MEMOBJ_EXECUTE		0		8192	16384	0x0000000BFDE2D220			0	NoPartition			
0x0000000BF4E54040		8192	20		MEMOBJ_QUERYEXECCNTXTFORSE		0		8192	8192	0x0000000BFDE2D220			0	NoPartition			
0x0000000BEFA3C060		16384	17		MEMOBJ_EXECUTE		0		8192	2203648	0x0000000BEFA13480			0	NoPartition			
0x0000000BED094060		188416	17		MEMOBJ_PARSE		0		8192	188416	0x0000000BFDE380C0			0	NoPartition			
0x0000000BED09C060		114688	17		MEMOBJ_PARSE		0		8192	114688	0x0000000BFDE380C0			0	NoPartition			
0x0000000BED0CC060		131072	17		MEMOBJ_PARSE		0		8192	131072	0x0000000BFDE380C0			0	NoPartition			
0x0000000BED0B6060		221184	17		MEMOBJ_PARSE		0		8192	221184	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDA1A060		106496	17		MEMOBJ_PARSE		0		8192	106496	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDA44060		73728	17		MEMOBJ_PARSE		0		8192	73728	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDA46060		81920	17		MEMOBJ_PARSE		0		8192	81920	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDA58060		57344	17		MEMOBJ_PARSE		0		8192	57344	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDA86060		188416	17		MEMOBJ_PARSE		0		8192	188416	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDA88060		196608	17		MEMOBJ_PARSE		0		8192	196608	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDAB6060		65536	17		MEMOBJ_PARSE		0		8192	65536	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEDAE6060		131072	17		MEMOBJ_PARSE		0		8192	131072	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC216060		65536	17		MEMOBJ_PARSE		0		8192	65536	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC218060		81920	17		MEMOBJ_PARSE		0		8192	81920	0x0000000BFDE380C0			0	NoPartition			
0x0000000BEC228060		40960	17		MEMOBJ_PARSE		0		8192	40960	0x0000000BFDE380C0			0	NoPartition			
