32767	1	221	0	72057594049462272	DATA_PAGE	125	61	0	0	83		0	0x000000000000015A
32767	1	3217	0	71776119065149440	TEXT_MIX_PAGE	2	2595	0	0	59		0	0x000000000000015A
3	1	162	0	562949956108288	INDEX_PAGE	42	6212	0	0	2585		0	0x000000000000015A
32767	1	1288	0	281474979397632	DATA_PAGE	74	2286	0	0	63		0	0x000000000000015A
32767	1	2807	0	281474980642816	DATA_PAGE	4	1792	0	0	72		0	0x000000000000015A
6	1	134	0	72057594038255616	IAM_PAGE	2	6	0	0	3135		0	0x000000000000015A
32767	1	2519	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	124		0	0x000000000000015A
1	1	165	0	281474978152448	DATA_PAGE	2	7416	0	0	438		0	0x000000000000015A
32767	1	619	0	281474979397632	DATA_PAGE	48	4318	0	0	83		0	0x000000000000015A
32767	1	2404	0	281474980642816	DATA_PAGE	3	4419	0	0	79		0	0x000000000000015A
32767	1	3040	0	71776119065149440	TEXT_MIX_PAGE	1	2290	0	0	92		0	0x000000000000015A
32767	1	3471	0	72057594040483840	DATA_PAGE	17	3062	0	0	124		0	0x000000000001215A
1	1	27	0	281474980642816	DATA_PAGE	15	740	0	0	1296		0	0x000000000000015A
32767	1	3333	0	71776119065149440	TEXT_MIX_PAGE	1	435	0	0	67		0	0x000000000001215A
4	1	1705	0	72057594040483840	DATA_PAGE	19	2168	0	0	1746		0	0x000000000000015A
32767	1	3814	0	281474980642816	DATA_PAGE	1	4148	0	0	100		0	0x000000000000015A
32767	1	172	0	281474979397632	DATA_PAGE	77	1737	0	0	42		0	0x000000000000015A
32767	1	65	0	196608	DATA_PAGE	128	416	0	0	25		0	0x000000000000015A
32767	1	410	0	281474980642816	DATA_PAGE	3	1369	0	0	114		0	0x000000000000015A
32767	1	796	0	72057594049921024	DATA_PAGE	261	5	0	0	1703		0	0x000000002121215A
32767	1	2585	0	281474980642816	DATA_PAGE	1	3498	0	0	112		0	0x000000000000015A
32767	1	3025	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	65		0	0x000000000000015A
4	1	442	0	281474980642816	DATA_PAGE	18	2555	0	0	390		0	0x000000000000015A
1	1	378	0	844424932360192	INDEX_PAGE	112	552	0	0	480		0	0x000000000000015A
32767	1	1661	0	281474979397632	DATA_PAGE	54	3740	0	0	75		0	0x000000000000015A
1	1	46	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	5672		0	0x000000000000015A
32767	1	2882	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	109		0	0x000000000000015A
32767	1	1193	0	281474980642816	DATA_PAGE	3	312	0	0	33		0	0x000000000000015A
2	1	157	0	196608	IAM_PAGE	2	6	0	0	477		0	0x000000000000015A
32767	1	3121	0	281474980642816	DATA_PAGE	1	859	0	0	99		0	0x000000000000015A
5	1	214	1	1125899909070848	INDEX_PAGE	5	8006	0	0	3480		0	0x000000000000015A
4	1	187	1	562949957025792	INDEX_PAGE	4	7996	0	0	2504		0	0x000000000000015A
32767	1	2520	0	281474980642816	DATA_PAGE	2	6407	0	0	66		0	0x000000000000015A
32767	1	286	0	281474979397632	DATA_PAGE	58	3228	0	0	58		0	0x000000000000015A
4	1	242	0	281474979397632	DATA_PAGE	2	7939	0	0	2872		0	0x000000000000015A
5	1	137	0	281474978021376	IAM_PAGE	2	6	0	0	492		0	0x000000000000015A
32767	1	2644	0	281474980642816	DATA_PAGE	2	561	0	0	97		0	0x000000000000015A
32767	1	2985	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	122		0	0x000000000000015A
4	1	100	0	562949958270976	IAM_PAGE	2	6	0	0	480		0	0x000000000000015A
4	1	1339	0	72057594067943424	IAM_PAGE	2	6	0	0	488		0	0x000000000001215A
32767	1	455	0	281474980642816	DATA_PAGE	2	2010	0	0	64		0	0x000000000001215A
32767	1	368	0	281474979397632	DATA_PAGE	24	6198	0	0	99		0	0x000000000000015A
3	1	21	0	458752	IAM_PAGE	2	6	0	0	679		0	0x000000000000015A
32767	1	2675	0	281474980642816	DATA_PAGE	2	1059	0	0	102		0	0x000000000000015A
