0x0000000C1D4F0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Cryptography Manager	cryptdll.dll
0x0000000C1D560000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Kerberos Security Package	kerberos.DLL
0x0000000C1D650000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	TLS / SSL Security Provider	schannel.DLL
0x0000000C1D510000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Security Support Provider Interface	SECURITY.DLL
0x0000000C1D6D0000	10.0:17763.1	10.0:17763.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft .NET Runtime Execution Engine	MSCOREE.DLL
0x0000000C1D780000	4.7:3190.0	4.0:30319.0	0	0	0	1	0	67699888	Microsoft Corporation	Microsoft .NET Runtime Execution Engine	mscoreei.dll
0x0000000C1D850000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Server Spatial Library	SqlServerSpatial140.dll
0x0000000C1D910000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Cluster API Library	CLUSAPI.DLL
0x0000000C1D530000	10.0:14388.19	10.0:14388.19	0	0	0	0	0	67699888	Microsoft Corporation	DNS API Library	DNSAPI.dll
0x0000000C1D820000	10.0:14388.19	10.0:14388.19	0	0	0	0	0	67699888	Microsoft Corporation	User-mode Kernel System Call Library	DkDll.dll
0x0000000C1DA10000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft Cluster Resource Utility DLL	RESUTILS.DLL
0x0000000C1F370000	2001.12:10941.16384	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	COM+ Configuration Catalog	clbcatq.dll
0x0000000C1F430000	8.110:17134.1	8.110:17134.1	0	0	0	0	0	67699888			msxml3.dll
0x0000000C1FB10000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	SAM Library DLL	SAMLIB.dll
0x0000000C1FB40000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	BatchParser	BatchParser.dll
0x0000000C1FB70000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Server Service Client DLL	SRVCLI.DLL
0x0000000C243B0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft Windows Sockets 2.0 Service Provider	mswsock.dll
0x0000000C27280000	2011.110:7462.6	11.0:7462.6	0	0	0	0	0	67699940	Microsoft Corporation	Microsoft SQL Server Native Client 11.0	sqlncli11.dll
0x0000000C0D810000	10.0:40219.1	10.0:40219.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft® C Runtime Library	MSVCR100.dll
0x0000000C275E0000	5.82:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Common Controls Library	COMCTL32.dll
0x0000000C27690000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Common Dialogs DLL	COMDLG32.dll
0x0000000C27780000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	SHCORE	shcore.dll
0x0000000C27830000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Windows Shell Common Dll	SHELL32.dll
0x0000000C28CB0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft WinRT Storage API	windows.storage.dll
0x0000000C0D8F0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Power Profile Helper DLL	powrprof.dll
0x0000000C0D940000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Filter Library	FLTLIB.DLL
0x0000000C293E0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	NetBIOS Interface Library	netbios.dll
0x0000000C294E0000	4.7:3362.0	4.0:30319.0	0	0	0	1	0	67699888	Microsoft Corporation	Microsoft .NET Runtime Common Language Runtime - WorkStation	clr.dll
0x0000000C29ED0000	12.0:52519.0	12.0:52519.0	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft® C Runtime Library	MSVCR120_CLR0400.dll
0x0000000C2B610000	4.7:3362.0	4.0:30319.0	0	0	0	1	0	67699888	Microsoft Corporation	Microsoft .NET Runtime Just-In-Time Compiler	clrjit.dll
0x0000000C2BDB0000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	sqlaccess	SqlAccess.dll
0x0000000C2C900000	4.7:3260.0	4.0:30319.0	0	0	0	1	0	67699888	Microsoft Corporation	.NET Framework	System.Data.dll
0x0000000C2C320000	4.7:3260.0	4.0:30319.0	0	0	0	1	0	67699888	Microsoft Corporation	.NET Framework	System.Transactions.dll
0x0000000C2D5E0000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Upgrade Scripts DLL	SQLSCRIPTUPGRADE.DLL
0x0000000C0D760000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Downgrade Scripts DLL	SQLSCRIPTDOWNGRADE.DLL
